111  53.49989194  008.04941419
112  53.49989194  008.04941419  53.49991670  008.04941957
112  53.49991060  008.04948746  53.49990182  008.04952640
111  53.49991060  008.04948746
111  53.49969911  008.05032272
111  53.50004038  008.05055363
112  53.50004038  008.05055363  53.49995250  008.05048751
112  53.49983641  008.05010145  53.49986277  008.04994488
111  53.49983641  008.05010145
111  53.49995554  008.04962635
112  53.49995554  008.04962635  53.49998805  008.04949638
112  53.50010983  008.04944298  53.50018451  008.04945332
111  53.50010983  008.04944298
111  53.50237897  008.04985015
111  53.50310574  008.04996919
111  53.50382499  008.05008823
111  53.50449338  008.05018510
111  53.50489304  008.05020450
112  53.50489304  008.05020450  53.50492275  008.05020561
112  53.50490937  008.05030518  53.50488825  008.05032627
111  53.50490937  008.05030518
111  53.50522230  008.05005952
111  53.50489420  008.05009981
111  53.50449888  008.05006969
111  53.50444753  008.04997157
111  53.50449888  008.04910015
111  53.50408021  008.04902688
111  53.50403818  008.04983811
111  53.50403818  008.04996895
111  53.50401640  008.05002652
111  53.50375026  008.04998203
111  53.50372270  008.04982611
111  53.50312079  008.04974651
111  53.50311369  008.04985904
111  53.50301340  008.04984118
112  53.50301340  008.04984118  53.50297387  008.04983232
112  53.50296252  008.04973605  53.50296692  008.04968287
111  53.50296252  008.04973605
111  53.50297010  008.04957319
111  53.50248335  008.04952670
111  53.50238684  008.04972557
111  53.49977907  008.04922954
111  53.49968570  008.04918888
111  53.49786238  008.04798032
111  53.49766473  008.04885684
112  53.49766473  008.04885684  53.49765019  008.04891909
112  53.49760037  008.04889901  53.49756770  008.04888192
113  53.49760037  008.04889901
110 1 0.00 0.0000 Apron
111  53.50642788  008.05034506
111  53.50638745  008.05055408
111  53.50560369  008.05016307
112  53.50560369  008.05016307  53.50557153  008.05014793
112  53.50560428  008.05008393  53.50563327  008.05008715
111  53.50560428  008.05008393
112  53.50572141  008.05004096  53.50576453  008.05000471
111  53.50572141  008.05004096
112  53.50572141  008.05004096  53.50579291  008.04997474
112  53.50576704  008.04972711  53.50573411  008.04961822
112  53.50559211  008.04963103  53.50553127  008.04968312
112  53.50551494  008.04983217  53.50551330  008.04988860
111  53.50551494  008.04983217
111  53.50541165  008.04991104
111  53.50546841  008.05011602
111  53.50518541  008.05031416
112  53.50518541  008.05031416  53.50524465  008.05030476
112  53.50546494  008.05036188  53.50552468  008.05038551
111  53.50546494  008.05036188
111  53.50636550  008.05077434
112  53.50636550  008.05077434  53.50638718  008.05078573
112  53.50642911  008.05092830  53.50642911  008.05097444
111  53.50642911  008.05092830 102
111  53.50640387  008.05466225
112  53.50640387  008.05466225  53.50640160  008.05478486
112  53.50625675  008.05476874  53.50620163  008.05473353
111  53.50625675  008.05476874
111  53.50654782  008.05496671 102
111  53.50654653  008.05401507
111  53.50692508  008.05401594
111  53.50705063  008.05364090
111  53.50699995  008.05358877
111  53.50707391  008.05338136
111  53.50701809  008.05332177
111  53.50726352  008.05263350
111  53.50722004  008.05256505
111  53.50750750  008.05181911
111  53.50735433  008.05164675
111  53.50725656  008.05129204
113  53.50736174  008.05076353
130 Airport Boundary
111  53.50794954  008.05396653
111  53.50805214  008.05091078
111  53.50511237  008.04923427
111  53.50104273  008.04817388
111  53.49512895  008.04730293
111  53.49565881  008.05209634
111  53.50665592  008.05638326
111  53.50823020  008.05939805
113  53.50913109  008.05632926
120 Fuel Station
111  53.50715100  008.05173941 2
111  53.50685046  008.05173547 2
111  53.50685281  008.05110824 2
113  53.50715450  008.05111414 2
120 Linear Feature 81
111  53.50632537  008.05504242 1
112  53.50644253  008.05500872  53.50647198  008.05494119 1
111  53.50647198  008.05479264 1
111  53.50649607  008.05078167 1
112  53.50648804  008.05072765  53.50647465  008.05069809 1
115  53.50536146  008.05018669
120 Linear Feature 11
111  53.50742316  008.05364862 1
111  53.50729197  008.05401847
112  53.50729197  008.05401847  53.50727755  008.05405865 1
112  53.50732726  008.05414109  53.50735804  008.05416509 1
112  53.50792915  008.05470386  53.50809564  008.05496194 1
112  53.50831327  008.05616624  53.50822080  008.05680473
111  53.50831327  008.05616624
112  53.50831327  008.05616624  53.50826954  008.05635225 1
112  53.50808689  008.05624410  53.50805216  008.05621815
111  53.50808689  008.05624410 1
115  53.50792997  008.05614245
120 Linear Feature 12
112  53.50729197  008.05401847  53.50726728  008.05408562 1
112  53.50720142  008.05405887  53.50717021  008.05403811
111  53.50720142  008.05405887 1
115  53.50696246  008.05389933
120 RWY Hold 02 B
111  53.49993034  008.04970911 4
115  53.49986752  008.04966362
120 RWY Hold 02
111  53.49791958  008.04843898 4
115  53.49778277  008.04834658
120 RWY Hold C 16 South
111  53.50475674  008.05009135 4
115  53.50475298  008.05019558
120 WY Hold C 16 North
111  53.50574422  008.05048584 4
115  53.50578540  008.05025606
120 RWY Hold B 20
111  53.50654414  008.05402395 4
115  53.50640940  008.05402028
120 RWY Hold A 20 DispThres
111  53.50797310  008.05461299 4
115  53.50787807  008.05480369
21  53.49955006  008.04986978 2 19.7500 3.00 PAPI 02
21  53.50463302  008.05452665 2 198.7100 3.00 PAPI 20
20  53.50801122  008.05451938 28.0700 0 2 {@L}A{@R}20-02{@@}{@Y,^u}A
20  53.50658847  008.05408358 91.4000 0 2 {@L}B{@R}20-02{@@}{@Y,^u}B|A{^r}
20  53.49798685  008.04848481 139.0900 0 2 {@L}C{@R}02-20{@@}{@Y}C{^r}
20  53.50571855  008.05060504 195.7800 0 2 {@L}C{@R}16-34{@@}{@Y}C{^u}
20  53.50475939  008.05004212 3.1800 0 2 {@L}C{@R}34-16{@@}{@Y}C{^u}
20  53.49999625  008.04976130 115.2000 0 2 {@L}D{@R}02-20{@@}{@L}D{@Y,^l}C{^r}
14  53.50736392  008.05226028  49.21 0 Tower Viewpoint
1300  53.50694473  008.05311638 208.28 misc turboprops|props|helos Ramp Start 1
1301 C none 
1300  53.50438475  008.04962208  95.86 misc helos Helicopter pad
1301 B none 
1300  53.50702705  008.05283297 208.28 misc turboprops|props|helos Ramp Start
1301 C none 
18  53.50723956  008.05277696 1 BCN
19  53.49740915  008.04987050 1 WS
19  53.50296872  008.05115489 1 WS
54 12510 Bremen Information
54 12925 Wilhelmshaven Info
99
